step_time,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
2026-01-08 05:13:00,TRANSFER,117.77,acct_0002143,603.6,485.83,acct_0001717,3568.74,3686.51,0
2026-01-08 05:14:00,TRANSFER,2825.65,acct_0001641,3072.19,246.54,acct_0000817,665.39,3491.05,0
2026-01-08 05:15:00,CASH_OUT,581.57,acct_0000857,1312.74,731.18,acct_0001146,11059.14,11640.71,0
2026-01-08 05:15:00,PAYMENT,1618.59,acct_0002127,15848.09,14229.5,acct_0000935,16535.19,18153.78,0
2026-01-08 05:16:00,PAYMENT,534.39,acct_0001156,4337.36,3802.97,acct_0002308,8968.67,9503.06,0
2026-01-08 05:17:00,PAYMENT,1059.38,acct_0000140,1351.55,292.16,acct_0001217,9342.7,10402.08,0
2026-01-08 05:18:00,PAYMENT,1873.12,acct_0002434,7167.47,5294.34,acct_0000633,10907.6,12780.72,0
2026-01-08 05:18:00,CASH_OUT,235.61,acct_0001722,1632.28,1396.66,acct_0002084,7906.17,8141.78,0
2026-01-08 05:19:00,CASH_OUT,1242.59,acct_0002068,2549.72,1307.14,acct_0002320,8562.39,9804.98,0
2026-01-08 05:21:00,CASH_OUT,4115.69,acct_0001418,21568.46,17452.77,acct_0001020,20428.67,24544.36,0
2026-01-08 05:22:00,CASH_IN,1551.23,acct_0001840,7060.11,5508.88,acct_0000474,305.36,1856.59,0
2026-01-08 05:24:00,PAYMENT,3564.89,acct_0001777,12949.49,9384.6,acct_0001083,6059.47,9624.37,0
2026-01-08 05:25:00,CASH_IN,498.11,acct_0001456,1400.78,902.67,acct_0000666,7146.3,7644.41,0
2026-01-08 05:26:00,TRANSFER,1698.19,acct_0000478,3092.78,1394.59,acct_0000757,27510.66,29208.84,0
2026-01-08 05:26:00,CASH_OUT,188.31,acct_0001368,395.24,206.92,acct_0001642,0.0,188.31,0
2026-01-08 05:27:00,PAYMENT,4279.97,acct_0001543,27047.97,22768.0,acct_0001518,11501.61,15781.57,0
2026-01-08 05:27:00,PAYMENT,3962.61,acct_0000314,16961.84,12999.23,acct_0000991,39447.71,43410.32,0
2026-01-08 05:30:00,PAYMENT,704.74,acct_0000201,18526.43,17821.69,acct_0001753,7599.71,8304.45,0
2026-01-08 05:30:00,PAYMENT,643.27,acct_0000169,1269.53,626.26,acct_0000198,12331.95,12975.22,0
2026-01-08 05:31:00,CASH_OUT,9974.17,acct_0001501,13753.99,3779.82,acct_0000363,53611.0,63585.17,0
2026-01-08 05:32:00,PAYMENT,199.69,acct_0001779,215.92,16.23,acct_0001356,6905.74,7105.43,0
2026-01-08 05:33:00,PAYMENT,996.12,acct_0002321,7244.33,6248.21,acct_0001780,601.7,1597.82,0
2026-01-08 05:34:00,CASH_IN,1177.0,acct_0002071,2557.97,1380.97,acct_0001206,25653.68,26830.68,0
2026-01-08 05:35:00,PAYMENT,606.51,acct_0002199,8522.12,7915.61,acct_0002082,2344.66,2951.17,0
2026-01-08 05:38:00,CASH_IN,107.55,acct_0000243,1864.8,1757.24,acct_0001071,2963.68,3071.23,0
2026-01-08 05:39:00,CASH_OUT,3598.28,acct_0000285,11584.84,7986.56,acct_0001906,2441.58,6039.86,0
2026-01-08 05:40:00,CASH_OUT,514.06,acct_0001698,811.22,297.16,acct_0001307,5417.9,5931.96,0
2026-01-08 05:40:00,PAYMENT,812.95,acct_0002389,1467.64,654.7,acct_0001616,24091.18,24904.13,0
2026-01-08 05:41:00,CASH_IN,1924.74,acct_0002093,3584.8,1660.06,acct_0000342,15843.05,17767.79,0
2026-01-08 05:43:00,TRANSFER,1388.01,acct_0000928,3772.04,2384.03,acct_0000103,8213.48,9601.49,0
2026-01-08 05:43:00,TRANSFER,873.24,acct_0000099,10707.81,9834.57,acct_0002262,3188.7,4061.95,0
2026-01-08 05:44:00,PAYMENT,1597.66,acct_0000274,4360.45,2762.79,acct_0001781,7364.2,8961.86,0
2026-01-08 05:44:00,CASH_OUT,2349.54,acct_0001922,7946.18,5596.65,acct_0001242,4176.61,6526.15,0
2026-01-08 05:44:00,PAYMENT,3217.66,acct_0002296,6053.27,2835.61,acct_0002149,5683.93,8901.59,0
2026-01-08 05:45:00,CASH_IN,997.9,acct_0002238,8344.26,7346.36,acct_0001263,8080.29,9078.18,0
2026-01-08 05:45:00,PAYMENT,10788.4,acct_0001487,34731.18,23942.78,acct_0001020,11998.55,22786.95,0
2026-01-08 05:46:00,CASH_OUT,2957.59,acct_0000597,8277.64,5320.05,acct_0000226,18495.49,21453.08,0
2026-01-08 05:46:00,PAYMENT,3789.26,acct_0000669,20450.67,16661.41,acct_0000651,714.12,4503.38,0
2026-01-08 05:47:00,TRANSFER,909.59,acct_0002195,8287.17,7377.58,acct_0001105,11168.06,12077.66,0
2026-01-08 05:51:00,CASH_IN,1106.32,acct_0002414,9055.82,7949.5,acct_0002412,20570.79,21677.11,0
2026-01-08 05:53:00,TRANSFER,1748.7,acct_0000950,10233.96,8485.26,acct_0000885,3772.41,5521.11,0
2026-01-08 05:53:00,PAYMENT,4687.11,acct_0001229,9043.99,4356.88,acct_0000272,1499.48,6186.58,0
2026-01-08 05:54:00,PAYMENT,1643.77,acct_0001184,8437.52,6793.75,acct_0001096,9148.31,10792.07,0
2026-01-08 05:54:00,CASH_IN,2620.67,acct_0000709,7936.56,5315.88,acct_0000139,9329.04,11949.71,0
2026-01-08 05:55:00,CASH_OUT,883.46,acct_0000553,2177.07,1293.61,acct_0000675,4946.9,5830.36,0
2026-01-08 05:55:00,CASH_OUT,582.82,acct_0000659,21718.75,21135.92,acct_0002452,5500.81,6083.64,0
2026-01-08 05:56:00,TRANSFER,6491.49,acct_0001007,13144.61,6653.11,acct_0000602,622.32,7113.82,0
2026-01-08 05:59:00,CASH_IN,2900.75,acct_0002472,15124.71,12223.96,acct_0000214,31149.9,34050.64,0
2026-01-08 05:59:00,PAYMENT,4187.85,acct_0000792,5947.63,1759.78,acct_0000835,6054.25,10242.09,0
2026-01-08 06:00:00,CASH_OUT,731.83,acct_0000828,1832.53,1100.7,acct_0001264,3571.06,4302.89,0
2026-01-08 06:00:00,PAYMENT,1153.66,acct_0002433,7654.29,6500.63,acct_0002307,5472.33,6625.99,0
2026-01-08 06:00:00,CASH_OUT,4408.97,acct_0002062,6192.42,1783.45,acct_0001285,23281.31,27690.28,0
2026-01-08 06:01:00,PAYMENT,785.9,acct_0000518,1596.46,810.55,acct_0000209,20591.79,21377.7,0
2026-01-08 06:02:00,PAYMENT,62.08,acct_0001800,0.0,0.0,acct_0002470,4300.11,4362.19,0
2026-01-08 06:02:00,CASH_OUT,2858.06,acct_0001236,8648.95,5790.89,acct_0001385,9735.92,12593.98,0
2026-01-08 06:02:00,CASH_OUT,51.99,acct_0000966,0.0,0.0,acct_0000875,20677.74,20729.73,0
2026-01-08 06:03:00,PAYMENT,2240.08,acct_0002471,3964.34,1724.26,acct_0001153,3928.21,6168.29,0
2026-01-08 06:03:00,CASH_OUT,6067.01,acct_0001394,13673.7,7606.69,acct_0000246,4377.41,10444.42,0
2026-01-08 06:05:00,PAYMENT,770.83,acct_0000940,2822.53,2051.7,acct_0002072,30419.55,31190.38,0
2026-01-08 06:05:00,PAYMENT,1264.54,acct_0001212,3730.33,2465.79,acct_0001141,0.0,1264.54,0
2026-01-08 06:06:00,PAYMENT,4398.22,acct_0001309,15608.63,11210.41,acct_0000346,7359.74,11757.96,0
2026-01-08 06:06:00,PAYMENT,173.45,acct_0002029,4541.8,4368.35,acct_0001148,0.0,173.45,0
2026-01-08 06:08:00,TRANSFER,2822.14,acct_0001292,5521.45,2699.31,acct_0000471,5566.49,8388.63,0
2026-01-08 06:09:00,TRANSFER,161.38,acct_0001106,512.63,351.26,acct_0001719,4644.6,4805.97,0
2026-01-08 06:10:00,TRANSFER,133.48,acct_0001901,499.57,366.09,acct_0000296,44282.02,44415.5,0
2026-01-08 06:10:00,TRANSFER,359.06,acct_0001079,263.22,0.0,acct_0000723,7633.41,7992.47,0
2026-01-08 06:10:00,PAYMENT,739.32,acct_0000059,2414.94,1675.62,acct_0001079,2149.99,2889.31,0
2026-01-08 06:11:00,TRANSFER,1364.53,acct_0002168,4016.76,2652.23,acct_0001420,5107.95,6472.48,0
2026-01-08 06:11:00,CASH_OUT,3025.04,acct_0002449,21522.33,18497.29,acct_0000743,5947.57,8972.61,0
2026-01-08 06:12:00,CASH_IN,3115.82,acct_0000151,7149.32,4033.5,acct_0000860,4915.21,8031.03,0
2026-01-08 06:12:00,CASH_OUT,498.49,acct_0000971,1725.71,1227.22,acct_0000136,4489.55,4988.04,0
2026-01-08 06:13:00,TRANSFER,2235.51,acct_0002374,4001.01,1765.5,acct_0000921,9174.82,11410.33,0
2026-01-08 06:13:00,CASH_OUT,6012.51,acct_0001048,16129.41,10116.9,acct_0001767,12792.25,18804.76,0
2026-01-08 06:14:00,PAYMENT,6771.2,acct_0000853,19694.28,12923.08,acct_0001146,9187.79,15958.99,0
2026-01-08 06:14:00,PAYMENT,46.26,acct_0000514,0.0,0.0,acct_0000512,0.0,46.26,0
2026-01-08 06:14:00,CASH_OUT,4500.37,acct_0001250,13241.28,8740.91,acct_0000591,18673.14,23173.51,0
2026-01-08 06:16:00,PAYMENT,2555.15,acct_0002352,17968.65,15413.5,acct_0002184,946.63,3501.78,0
2026-01-08 06:16:00,PAYMENT,3027.76,acct_0002458,7556.91,4529.16,acct_0001389,6948.05,9975.8,0
2026-01-08 06:19:00,PAYMENT,2854.42,acct_0001087,11332.61,8478.18,acct_0000852,1619.58,4474.01,0
2026-01-08 06:19:00,TRANSFER,7279.94,acct_0001594,14937.93,7657.98,acct_0000491,11499.48,18779.42,0
2026-01-08 06:21:00,CASH_IN,476.66,acct_0001617,8219.46,7742.8,acct_0000269,18252.13,18728.79,0
2026-01-08 06:21:00,TRANSFER,593.0,acct_0000380,6049.64,5456.64,acct_0001069,3907.47,4500.47,0
2026-01-08 06:22:00,CASH_IN,3639.53,acct_0000289,11963.13,8323.6,acct_0001726,0.0,3639.53,0
2026-01-08 06:22:00,CASH_IN,7248.55,acct_0002290,15926.95,8678.4,acct_0001702,8904.98,16153.52,0
2026-01-08 06:23:00,CASH_IN,208.07,acct_0001121,914.59,706.52,acct_0000579,17283.0,17491.07,0
2026-01-08 06:25:00,TRANSFER,1459.1,acct_0000731,13964.21,12505.1,acct_0000779,9938.86,11397.96,0
2026-01-08 06:26:00,CASH_IN,4101.64,acct_0002236,17488.69,13387.05,acct_0001292,2356.48,6458.11,0
2026-01-08 06:28:00,TRANSFER,5291.32,acct_0002058,16802.49,11511.17,acct_0002145,17755.86,23047.18,0
2026-01-08 06:28:00,TRANSFER,1049.7,acct_0001626,2903.76,1854.05,acct_0001594,26278.43,27328.13,0
2026-01-08 06:28:00,PAYMENT,839.78,acct_0002363,3313.37,2473.6,acct_0002065,86372.51,87212.29,0
2026-01-08 06:29:00,PAYMENT,11721.06,acct_0002369,29395.5,17674.45,acct_0000329,8258.84,19979.89,0
2026-01-08 06:31:00,PAYMENT,2249.91,acct_0000186,10490.54,8240.63,acct_0000562,8959.12,11209.03,0
2026-01-08 06:31:00,CASH_OUT,1018.62,acct_0002280,4127.06,3108.44,acct_0001753,16154.98,17173.6,0
2026-01-08 06:31:00,TRANSFER,8647.35,acct_0002160,12160.1,3512.75,acct_0001040,14195.46,22842.81,0
2026-01-08 06:32:00,PAYMENT,179.03,acct_0000322,256.96,77.93,acct_0000302,3266.3,3445.33,0
2026-01-08 06:32:00,CASH_OUT,2450.6,acct_0001734,3829.42,1378.82,acct_0001058,11485.79,13936.39,0
2026-01-08 06:34:00,PAYMENT,14847.54,acct_0002245,28251.77,13404.23,acct_0001661,10139.33,24986.87,0
2026-01-08 06:34:00,PAYMENT,1523.6,acct_0001157,3080.53,1556.93,acct_0000602,14409.83,15933.43,0
2026-01-08 06:35:00,CASH_OUT,5376.58,acct_0000057,22809.15,17432.57,acct_0000229,522.23,5898.81,0
2026-01-08 06:37:00,CASH_IN,1923.39,acct_0002386,5509.1,3585.71,acct_0001547,9541.9,11465.29,0
2026-01-08 06:38:00,CASH_IN,5921.48,acct_0000772,9147.66,3226.18,acct_0001611,5291.35,11212.84,0
2026-01-08 06:38:00,TRANSFER,1804.68,acct_0000428,9528.06,7723.38,acct_0002099,20208.61,22013.28,0
2026-01-08 06:38:00,CASH_OUT,219.99,acct_0001155,11964.87,11744.87,acct_0001410,2956.6,3176.6,0
2026-01-08 06:39:00,TRANSFER,1033.04,acct_0002042,11950.21,10917.16,acct_0001293,8709.62,9742.66,0
2026-01-08 06:40:00,CASH_OUT,6623.63,acct_0001354,18760.01,12136.38,acct_0002470,4362.19,10985.82,0
2026-01-08 06:40:00,CASH_IN,9054.86,acct_0001815,21836.49,12781.63,acct_0002200,19138.77,28193.63,0
2026-01-08 06:40:00,PAYMENT,2643.58,acct_0001737,11148.14,8504.56,acct_0001721,262.63,2906.21,0
2026-01-08 06:42:00,CASH_IN,779.7,acct_0001041,1254.68,474.98,acct_0002042,335.17,1114.87,0
2026-01-08 06:42:00,TRANSFER,4642.86,acct_0000256,30825.96,26183.1,acct_0002426,13238.04,17880.9,0
2026-01-08 06:42:00,CASH_OUT,1139.2,acct_0000037,8966.2,7827.0,acct_0000073,5384.63,6523.83,0
2026-01-08 06:42:00,CASH_IN,8430.68,acct_0001354,17003.05,8572.38,acct_0002420,9497.54,17928.22,0
2026-01-08 06:43:00,CASH_IN,1818.71,acct_0002272,6362.7,4543.98,acct_0002071,3184.05,5002.76,0
2026-01-08 06:44:00,CASH_IN,2175.12,acct_0002265,5503.34,3328.22,acct_0001993,4800.5,6975.63,0
2026-01-08 06:44:00,CASH_IN,2427.07,acct_0000478,6652.46,4225.38,acct_0001957,9144.26,11571.34,0
2026-01-08 06:46:00,TRANSFER,1868.93,acct_0001570,4473.82,2604.9,acct_0000314,8114.16,9983.09,0
2026-01-08 06:46:00,TRANSFER,4376.68,acct_0001781,22097.22,17720.55,acct_0001775,24299.09,28675.77,0
2026-01-08 06:47:00,CASH_OUT,1351.44,acct_0001121,4599.42,3247.98,acct_0000765,27997.92,29349.36,0
2026-01-08 06:48:00,PAYMENT,1029.7,acct_0002040,14615.19,13585.49,acct_0000348,7930.73,8960.43,0
2026-01-08 06:48:00,PAYMENT,458.32,acct_0000652,1854.09,1395.77,acct_0002463,19665.19,20123.51,0
2026-01-08 06:49:00,PAYMENT,1810.51,acct_0001870,3274.92,1464.41,acct_0001225,14284.61,16095.12,0
2026-01-08 06:49:00,TRANSFER,544.93,acct_0000773,18176.94,17632.01,acct_0001796,3516.01,4060.94,0
2026-01-08 06:50:00,PAYMENT,1092.87,acct_0001935,4936.64,3843.76,acct_0000209,10.95,1103.83,0
2026-01-08 06:50:00,CASH_OUT,922.13,acct_0000937,10556.29,9634.16,acct_0002424,9405.79,10327.92,0
2026-01-08 06:51:00,CASH_IN,9225.46,acct_0002270,23796.23,14570.78,acct_0001373,137.93,9363.39,0
2026-01-08 06:51:00,PAYMENT,200.77,acct_0000257,2987.91,2787.14,acct_0000792,12081.31,12282.07,0
2026-01-08 06:52:00,PAYMENT,355.74,acct_0002285,1283.35,927.61,acct_0001792,17852.53,18208.28,0
2026-01-08 06:52:00,CASH_IN,8323.31,acct_0001834,32391.26,24067.95,acct_0002391,3731.66,12054.96,0
2026-01-08 06:53:00,CASH_OUT,5230.4,acct_0000711,11164.14,5933.74,acct_0002026,8789.21,14019.61,0
2026-01-08 06:53:00,PAYMENT,22427.28,acct_0000460,52959.53,30532.25,acct_0000035,511.83,22939.11,0
2026-01-08 06:53:00,TRANSFER,15594.34,acct_0001535,15094.34,0.0,acct_0000158,2675.18,18269.53,0
2026-01-08 06:54:00,CASH_OUT,163.94,acct_0000399,4385.49,4221.54,acct_0002046,16701.47,16865.41,0
2026-01-08 06:55:00,TRANSFER,336.11,acct_0000916,983.17,647.06,acct_0002142,4829.53,5165.65,0
2026-01-08 06:55:00,TRANSFER,859.41,acct_0000501,2311.96,1452.55,acct_0000351,3353.92,4213.32,0
2026-01-08 06:56:00,CASH_OUT,141.0,acct_0002462,4407.76,4266.76,acct_0001861,6563.28,6704.28,0
2026-01-08 06:56:00,CASH_OUT,106.46,acct_0001511,159.59,53.13,acct_0001176,3110.56,3217.01,0
2026-01-08 06:57:00,CASH_OUT,1324.43,acct_0001019,3949.4,2624.97,acct_0001946,6513.93,7838.36,0
2026-01-08 06:57:00,PAYMENT,9478.95,acct_0000516,16895.9,7416.94,acct_0000640,28981.89,38460.85,0
2026-01-08 06:57:00,PAYMENT,211.95,acct_0000747,935.77,723.82,acct_0000975,10828.12,11040.07,0
2026-01-08 06:58:00,PAYMENT,212.22,acct_0000811,759.25,547.03,acct_0002336,4813.09,5025.31,0
2026-01-08 06:59:00,PAYMENT,1.28,acct_0000751,8717.1,8715.82,mule_0261,0.0,1.28,1
2026-01-08 06:59:51,CASH_OUT,7274.36,acct_0000751,8715.82,1441.46,mule_0261,1.28,7275.64,1
2026-01-08 07:01:00,PAYMENT,7220.59,acct_0002219,17512.09,10291.5,acct_0002312,13040.89,20261.48,0
2026-01-08 07:01:00,TRANSFER,4514.92,acct_0001466,10359.6,5844.68,acct_0002250,9510.77,14025.7,0
2026-01-08 07:02:00,TRANSFER,1796.48,acct_0000405,5001.15,3204.67,acct_0000999,18093.4,19889.88,0
2026-01-08 07:02:00,TRANSFER,1154.67,acct_0000664,2586.23,1431.56,acct_0000591,21528.34,22683.01,0
2026-01-08 07:02:00,CASH_IN,3365.96,acct_0000005,10503.16,7137.19,acct_0002280,8437.39,11803.36,0
2026-01-08 07:03:00,PAYMENT,206.07,acct_0000431,513.35,307.27,acct_0001416,0.0,206.07,0
2026-01-08 07:03:00,CASH_IN,943.64,acct_0001795,4922.53,3978.89,acct_0001077,2363.37,3307.01,0
2026-01-08 07:03:00,PAYMENT,5685.25,acct_0001532,13124.07,7438.81,acct_0002477,6018.92,11704.17,0
2026-01-08 07:03:00,CASH_IN,1702.68,acct_0000234,4434.07,2731.39,acct_0001611,7956.89,9659.57,0
2026-01-08 07:07:00,PAYMENT,1043.8,acct_0000502,5009.05,3965.25,acct_0000684,4351.11,5394.91,0
2026-01-08 07:07:00,CASH_OUT,327.91,acct_0002417,1086.16,758.25,acct_0001697,7356.19,7684.1,0
2026-01-08 07:07:00,PAYMENT,756.89,acct_0000459,4208.91,3452.01,acct_0000224,801.36,1558.26,0
2026-01-08 07:08:00,DEBIT,1044.61,acct_0001213,1031.49,0.0,acct_0000989,16120.3,17164.9,0
2026-01-08 07:10:00,PAYMENT,1579.5,acct_0001462,6159.79,4580.3,acct_0000339,4158.71,5738.21,0
2026-01-08 07:11:00,TRANSFER,6700.16,acct_0000727,9371.63,2671.47,acct_0001886,11698.24,18398.41,0
2026-01-08 07:11:00,CASH_IN,3257.09,acct_0000189,5901.11,2644.03,acct_0002290,10483.63,13740.72,0
2026-01-08 07:11:00,PAYMENT,4820.92,acct_0001804,13908.68,9087.75,acct_0001211,9775.12,14596.04,0
2026-01-08 07:13:00,PAYMENT,359.93,acct_0001716,6410.51,6050.57,acct_0001252,1218.85,1578.79,0
2026-01-08 07:14:00,PAYMENT,835.03,acct_0000699,4998.34,4163.31,acct_0000017,3315.35,4150.38,0
2026-01-08 07:15:00,DEBIT,15697.12,acct_0002240,25521.94,9824.82,acct_0002274,6232.09,21929.2,0
2026-01-08 07:16:00,TRANSFER,5229.88,acct_0000007,13697.83,8467.95,acct_0001356,19979.36,25209.24,0
2026-01-08 07:16:00,PAYMENT,2702.5,acct_0002235,13962.59,11260.09,acct_0001076,1063.24,3765.74,0
2026-01-08 07:16:00,CASH_OUT,20532.72,acct_0002308,33142.07,12609.36,acct_0002493,15539.3,36072.01,0
2026-01-08 07:17:00,PAYMENT,1585.98,acct_0000711,4687.76,3101.78,acct_0001914,7691.12,9277.1,0
2026-01-08 07:17:00,TRANSFER,375.19,acct_0000360,585.18,209.99,acct_0001467,20821.53,21196.72,0
2026-01-08 07:22:00,DEBIT,3399.31,acct_0001130,20925.08,17525.76,acct_0001932,6353.15,9752.46,0
2026-01-08 07:23:00,CASH_IN,557.01,acct_0002139,1654.64,1097.63,acct_0000378,14243.43,14800.44,0
2026-01-08 07:25:00,DEBIT,1312.46,acct_0002055,22018.12,20705.66,acct_0001347,1264.03,2576.49,0
2026-01-08 07:26:00,CASH_IN,5632.24,acct_0001227,21548.24,15916.0,acct_0002473,12971.49,18603.73,0
2026-01-08 07:27:00,PAYMENT,27137.07,acct_0001014,26637.07,0.0,acct_0002156,18496.34,45633.41,0
2026-01-08 07:27:00,CASH_IN,1174.2,acct_0002336,2663.31,1489.11,acct_0001981,678.84,1853.04,0
2026-01-08 07:28:00,TRANSFER,3339.73,acct_0001592,15743.2,12403.47,acct_0002261,4267.86,7607.58,0
2026-01-08 07:29:00,PAYMENT,662.42,acct_0000083,4435.95,3773.53,acct_0001307,20651.53,21313.95,0
2026-01-08 07:30:00,CASH_IN,62.24,acct_0000605,0.0,0.0,acct_0001076,2602.69,2664.94,0
2026-01-08 07:30:00,PAYMENT,4152.94,acct_0000369,25993.39,21840.44,acct_0002290,11774.0,15926.95,0
2026-01-08 07:32:00,TRANSFER,6146.09,acct_0002458,15492.21,9346.12,acct_0000503,5712.79,11858.88,0
2026-01-08 07:33:00,PAYMENT,5027.96,acct_0000532,11072.28,6044.32,acct_0000515,1899.15,6927.11,0
2026-01-08 07:34:00,TRANSFER,661.64,acct_0002484,2441.54,1779.91,acct_0000658,9445.12,10106.75,0
2026-01-08 07:34:00,TRANSFER,5484.91,acct_0002303,5496.38,11.46,acct_0000634,8790.11,14275.03,0
2026-01-08 07:36:00,CASH_IN,1160.79,acct_0001138,3439.54,2278.75,acct_0000694,64.06,1224.85,0
2026-01-08 07:38:00,TRANSFER,717.82,acct_0001326,1298.57,580.75,acct_0002444,3677.27,4395.08,0
2026-01-08 07:38:00,TRANSFER,898.79,acct_0002290,7166.15,6267.36,acct_0000485,648.68,1547.47,0
2026-01-08 07:38:00,TRANSFER,4024.69,acct_0000324,14285.05,10260.36,acct_0001206,8689.28,12713.97,0
2026-01-08 07:39:00,PAYMENT,353.62,acct_0000112,1590.46,1236.84,acct_0001149,0.0,353.62,0
2026-01-08 07:40:00,CASH_OUT,464.9,acct_0000442,1777.85,1312.95,acct_0000646,11122.16,11587.06,0
2026-01-08 07:41:00,CASH_OUT,10074.98,acct_0002012,16765.9,6690.92,acct_0000079,25009.97,35084.95,0
2026-01-08 07:42:00,PAYMENT,221.59,acct_0000977,824.77,603.18,acct_0001537,11711.7,11933.29,0
2026-01-08 07:42:00,PAYMENT,998.06,acct_0001790,6023.69,5025.63,acct_0000865,1192.24,2190.29,0
2026-01-08 07:42:00,CASH_OUT,4278.98,acct_0000372,33222.45,28943.47,acct_0001902,22421.31,26700.29,0
2026-01-08 07:45:00,PAYMENT,17213.71,acct_0000815,20222.75,3009.04,acct_0001430,10976.69,28190.4,0
2026-01-08 07:46:00,PAYMENT,2166.66,acct_0001451,9784.86,7618.2,acct_0001827,5143.2,7309.86,0
2026-01-08 07:46:00,PAYMENT,4228.52,acct_0001451,6283.93,2055.41,acct_0001736,5638.71,9867.24,0
2026-01-08 07:47:00,CASH_OUT,4030.26,acct_0000742,17730.92,13700.66,acct_0000846,8461.49,12491.74,0
2026-01-08 07:47:00,TRANSFER,3203.4,acct_0001405,15992.25,12788.85,acct_0001385,5798.47,9001.87,0
2026-01-08 07:48:00,CASH_OUT,6001.1,acct_0001423,11429.32,5428.21,acct_0001601,4158.39,10159.5,0
2026-01-08 07:49:00,CASH_IN,2250.26,acct_0000437,9265.25,7014.99,acct_0001741,3213.35,5463.61,0
2026-01-08 07:49:00,CASH_IN,632.8,acct_0001150,3276.75,2643.95,acct_0000376,13497.88,14130.68,0
2026-01-08 07:50:00,PAYMENT,6534.45,acct_0001942,23987.44,17452.99,acct_0001157,7871.17,14405.62,0
2026-01-08 07:50:00,CASH_OUT,4820.89,acct_0000178,29653.08,24832.18,acct_0001175,13507.07,18327.97,0
2026-01-08 07:50:00,DEBIT,1046.14,acct_0001126,9226.74,8180.6,acct_0001069,9305.97,10352.11,0
2026-01-08 07:51:00,PAYMENT,2627.75,acct_0000144,4922.49,2294.74,acct_0000595,7507.3,10135.05,0
2026-01-08 07:51:00,PAYMENT,5046.78,acct_0002106,17656.65,12609.87,acct_0001839,50925.06,55971.84,0
2026-01-08 07:52:00,PAYMENT,4927.61,acct_0000009,8367.79,3440.18,acct_0001134,17009.39,21937.0,0
2026-01-08 07:54:00,TRANSFER,5201.68,acct_0001838,13080.57,7878.88,acct_0002205,1051.2,6252.88,0
2026-01-08 07:56:00,CASH_IN,1820.94,acct_0001848,11304.44,9483.5,acct_0001073,0.0,1820.94,0
2026-01-08 07:56:00,CASH_OUT,3264.81,acct_0000907,9595.78,6330.97,acct_0001912,11884.07,15148.89,0
2026-01-08 07:57:00,TRANSFER,92.27,acct_0001150,361.24,268.98,acct_0002033,8865.63,8957.89,0
2026-01-08 07:58:00,PAYMENT,2822.29,acct_0000239,9676.68,6854.39,acct_0000127,0.0,2822.29,0
2026-01-08 07:58:00,TRANSFER,1746.51,acct_0000730,2784.05,1037.54,acct_0001172,15257.91,17004.42,0
2026-01-08 07:59:00,CASH_IN,22.94,acct_0000523,630.73,607.79,acct_0002475,20638.06,20661.0,0
2026-01-08 07:59:00,TRANSFER,506.99,acct_0000270,983.93,476.94,acct_0001692,7765.94,8272.94,0
2026-01-08 08:01:00,PAYMENT,105.06,acct_0000361,0.0,0.0,acct_0000157,16443.61,16548.67,0
2026-01-08 08:02:00,TRANSFER,2889.85,acct_0000088,8757.47,5867.61,acct_0000296,9947.41,12837.27,0
2026-01-08 08:02:00,TRANSFER,124.99,acct_0001994,1222.38,1097.39,acct_0001206,21075.81,21200.8,0
2026-01-08 08:02:00,CASH_IN,6083.87,acct_0002286,11900.87,5817.0,acct_0000697,7922.35,14006.22,0
2026-01-08 08:03:00,PAYMENT,130.62,acct_0001352,15000.8,14870.19,acct_0002138,8638.45,8769.07,0
2026-01-08 08:03:00,PAYMENT,2494.28,acct_0000434,11195.66,8701.38,acct_0001059,7000.47,9494.74,0
2026-01-08 08:04:00,CASH_OUT,343.4,acct_0001602,774.52,431.12,acct_0001981,16338.02,16681.42,0
2026-01-08 08:04:00,CASH_IN,5844.3,acct_0002296,11684.84,5840.55,acct_0001386,4573.04,10417.34,0
2026-01-08 08:04:00,PAYMENT,2446.61,acct_0001804,14815.76,12369.15,acct_0000585,8148.94,10595.55,0
2026-01-08 08:04:00,CASH_OUT,3604.82,acct_0000160,9282.4,5677.58,acct_0002324,11755.55,15360.37,0
2026-01-08 08:05:00,PAYMENT,1172.93,acct_0001001,1881.09,708.15,acct_0001602,58528.62,59701.55,0
2026-01-08 08:07:00,CASH_OUT,7354.6,acct_0000409,23698.3,16343.7,acct_0001672,24054.45,31409.05,0
2026-01-08 08:08:00,CASH_OUT,1666.36,acct_0000808,10525.27,8858.92,acct_0001988,9061.48,10727.84,0
2026-01-08 08:09:00,TRANSFER,1641.76,acct_0001668,5735.91,4094.14,acct_0001847,9903.04,11544.8,0
2026-01-08 08:12:00,CASH_IN,3042.95,acct_0000526,10118.48,7075.53,acct_0001101,41173.84,44216.79,0
2026-01-08 08:14:00,PAYMENT,5667.73,acct_0001228,7039.21,1371.48,acct_0000452,20641.85,26309.58,0
2026-01-08 08:14:00,CASH_IN,287.99,acct_0002181,5538.97,5250.97,acct_0002383,33641.35,33929.34,0
2026-01-08 08:15:00,CASH_OUT,432.58,acct_0000225,1300.11,867.52,acct_0001274,3634.17,4066.75,0
